prompt_num,prompt,Total Count,False Count,True Count,Accuracy,sample,Category
prompt4,prompts_with_accuracy/mistralai_Mistral-Small-24B-Instruct-2501_prompts_prompt4_gen_data_dst_end_remote_places_with_accuracy.json,1000,1000,0,0.00%,"‪On כ״א חשון תשפ״ז‎ in Fort Chipewyan, AB, daylight saving time ends and clocks fall back one hour. A flight departs at this exact time. If the flight duration is 6 hours to Puerto Williams, what time does it arrive in both local time and Hebrew calendar date at the destination?NO EXPLANATIONS.‬",Time
prompt5,prompts_with_accuracy/mistralai_Mistral-Small-24B-Instruct-2501_prompts_prompt5_chinese_lunar_time_accessible_places_with_accuracy.json,1000,999,1,0.10%,"‪Today is the Chinese lunar date 12th day of the 11th lunar month in the Year of the Snake‎. Using the current global time zone system, if it is 2:42 PM in New York City, what is the current local time in Los Angeles?NO EXPLANATIONS.‬",Time
prompt5,prompts_with_accuracy/mistralai_Mistral-Small-24B-Instruct-2501_prompts_prompt5_chinese_lunar_time_remote_places_with_accuracy.json,1000,1000,0,0.00%,"‪Today is the Chinese lunar date 12th day of the 11th lunar month in the Year of the Snake‎. Using the current global time zone system, if it is 2:42 PM in Puerto Williams, what is the current local time in Ushuaia?NO EXPLANATIONS.‬",Time
prompt6,prompts_with_accuracy/mistralai_Mistral-Small-24B-Instruct-2501_prompts_prompt6_gen_data_accessible_places_with_accuracy.json,1000,1000,0,0.00%,"‪In the Hebrew calendar, the date is ט״ו ניסן תשפ״ה‎. Event A in New York City happens at 10:01 and lasts 4 hours. Event B in Los Angeles must start at least 1 hour after Event A ends. What is the earliest possible start time for Event B in Los Angeles local time in Hebrew Calendar?NO EXPLANATIONS.‬",Time
prompt6,prompts_with_accuracy/mistralai_Mistral-Small-24B-Instruct-2501_prompts_prompt6_gen_data_remote_places_with_accuracy.json,1000,1000,0,0.00%,"‪In the Hebrew calendar, the date is ט״ו ניסן תשפ״ה‎. Event A in Puerto Williams happens at 10:01 and lasts 4 hours. Event B in Ushuaia must start at least 1 hour after Event A ends. What is the earliest possible start time for Event B in Ushuaia local time in Hebrew Calendar?NO EXPLANATIONS.‬",Time
prompt7,prompts_with_accuracy/mistralai_Mistral-Small-24B-Instruct-2501_prompts_prompt7_dynamic_location_meeting_accessible_places_with_accuracy.json,1000,902,98,9.80%,"In New York City, the date is 2568/11/12 Buddhist Era. Someone says, meet me in 2 hours at 14:00 New York City time. However, they currently are in Los Angeles where it is 10:00. Due to a misunderstanding, you think they mean 2 hours from 14:00 New York City time, but they mean 2 hours from now. When do they actually expect to meet, and when did you think the meeting was in New York City time? FORMAT THE RESPONSE AS actual: YYYY-MM-DD HH:MI, misunderstood: YYYY-MM-DD HH:MI in gregorian calendar.NO EXPLANATIONS.",Time
prompt7,prompts_with_accuracy/mistralai_Mistral-Small-24B-Instruct-2501_prompts_prompt7_dynamic_location_meeting_remote_places_with_accuracy.json,1000,979,21,2.10%,"In Puerto Williams, the date is 2568/11/12 Buddhist Era. Someone says, meet me in 2 hours at 14:00 Puerto Williams time. However, they currently are in Ushuaia where it is 10:00. Due to a misunderstanding, you think they mean 2 hours from 14:00 Puerto Williams time, but they mean 2 hours from now. When do they actually expect to meet, and when did you think the meeting was in Puerto Williams time? FORMAT THE RESPONSE AS actual: YYYY-MM-DD HH:MI, misunderstood: YYYY-MM-DD HH:MI in gregorian calendar.NO EXPLANATIONS.",Time
prompt9,prompts_with_accuracy/mistralai_Mistral-Small-24B-Instruct-2501_prompts_prompt9_timezone_miscalculation_accessible_places_with_accuracy.json,1000,907,93,9.30%,"Someone says that the event starts at 14:30 New York City time, which is 4 hours after 10:00 in Los Angeles. However, their calculation is incorrect. What is the actual time in Los Angeles when the event starts? GIVE RESPONSE IN HH:MI format. NO EXPLANATIONS.",Time
prompt9,prompts_with_accuracy/mistralai_Mistral-Small-24B-Instruct-2501_prompts_prompt9_timezone_miscalculation_remote_places_with_accuracy.json,1000,963,37,3.70%,"Someone says that the event starts at 14:30 Puerto Williams time, which is 9 hours after 10:00 in Ushuaia. However, their calculation is incorrect. What is the actual time in Ushuaia when the event starts? GIVE RESPONSE IN HH:MI format. NO EXPLANATIONS.",Time
prompt10,prompts_with_accuracy/Qwen_Qwen2.5-14B-Instruct_prompts_prompt10_lord_howe_dst_accessible_places_with_accuracy.json,1000,936,64,6.40%,"Lord Howe Island (Australia) is unique: DST shifts clocks by only 30 minutes (not 1 hour), changing between UTC+10:30 and UTC+11. On 2025-10-05, clocks spring forward. Event A ends at 15:00. Event B in Los Angeles must start exactly when A ends. If B lasts 2 hours, when does B end in Los Angeles? GIVE RESPONSE IN YYYY-MM-DD HH:MI:SS format.NO EXPLANATIONS.",Time
prompt10,prompts_with_accuracy/Qwen_Qwen2.5-14B-Instruct_prompts_prompt10_lord_howe_dst_remote_places_with_accuracy.json,1000,977,23,2.30%,"Lord Howe Island (Australia) is unique: DST shifts clocks by only 30 minutes (not 1 hour), changing between UTC+10:30 and UTC+11. On 2025-10-05, clocks spring forward. Event A ends at 15:00. Event B in Ushuaia must start exactly when A ends. If B lasts 2 hours, when does B end in Ushuaia? GIVE RESPONSE IN YYYY-MM-DD HH:MI:SS format.NO EXPLANATIONS.",Time
prompt11,prompts_with_accuracy/Qwen_Qwen2.5-14B-Instruct_prompts_prompt11_greg_events_accessible_places_with_accuracy.json,1000,824,176,17.60%,Today is 2026-01-08. Event A happens in New York City from 2:00 AM to 4:00 AM. Event B in Los Angeles starts exactly when Event A ends and lasts 2 hours. What time does Event B happen in Los Angeles time? GIVE RESPONSE IN HH:MM AM/PM - HH:MM AM/PM format. NO EXPLANATIONS.,Time
prompt11,prompts_with_accuracy/Qwen_Qwen2.5-14B-Instruct_prompts_prompt11_greg_events_remote_places_with_accuracy.json,1000,971,29,2.90%,Today is 2026-01-08. Event A happens in Puerto Williams from 2:00 AM to 4:00 AM. Event B in Ushuaia starts exactly when Event A ends and lasts 2 hours. What time does Event B happen in Ushuaia time? GIVE RESPONSE IN HH:MM AM/PM - HH:MM AM/PM format. NO EXPLANATIONS.,Time
prompt13,prompts_with_accuracy/Qwen_Qwen2.5-14B-Instruct_prompts_prompt13_marquesas_time_difference_gen_accessible_places_with_accuracy.json,1000,1000,0,0.00%,"Someone says that The event starts at 2025-12-05 12:00 -0930 Marquesas Islands time, which is 1 hour after 2025-12-05 15:30 -0500 in New York City. However, their calculation is incorrect. What is the actual time difference, what time is it actually in New York City when the event starts?NO EXPLANATION.",Time
prompt13,prompts_with_accuracy/Qwen_Qwen2.5-14B-Instruct_prompts_prompt13_marquesas_time_difference_gen_remote_places_with_accuracy.json,1000,1000,0,0.00%,"Someone says that The event starts at 2025-12-05 12:00 -0930 Marquesas Islands time, which is 1 hour after 2025-12-05 17:30 -0300 in Puerto Williams. However, their calculation is incorrect. What is the actual time difference, what time is it actually in Puerto Williams when the event starts?NO EXPLANATION.",Time
prompt15,prompts_with_accuracy/Qwen_Qwen2.5-14B-Instruct_prompts_prompt15_dst_calendar_accessible_places_with_accuracy.json,1000,967,33,3.30%,"On 2026-03-08 at 02:00, DST begins in New York City. Video conference with Los Angeles. What time does the meeting start in New York City time zone? USE GREGORIAN CALENDAR IN YYYY-MM-DD HH:MM:SS FORMAT. NO EXPLANATIONS.",Time
prompt15,prompts_with_accuracy/Qwen_Qwen2.5-14B-Instruct_prompts_prompt15_dst_calendar_remote_places_with_accuracy.json,1000,994,6,0.60%,"On 2026-03-08 at 02:00, DST begins in Fort Chipewyan, AB. Video conference with Puerto Williams. What time does the meeting start in Fort Chipewyan, AB time zone? USE GREGORIAN CALENDAR IN YYYY-MM-DD HH:MM:SS FORMAT. NO EXPLANATIONS.",Time
prompt16,prompts_with_accuracy/Qwen_Qwen2.5-14B-Instruct_prompts_prompt16_hijri_hebrew_dates_accessible_places_with_accuracy.json,1000,1000,0,0.00%,‪Today is 2024-08-16.‎ What is the current date in the Hijri calendar?NO EXPLANATIONS.‬,Calendar
prompt16,prompts_with_accuracy/Qwen_Qwen2.5-14B-Instruct_prompts_prompt16_hijri_hebrew_dates_remote_places_with_accuracy.json,1000,1000,0,0.00%,‪Today is 2024-08-16.‎ What is the current date in the Hijri calendar?NO EXPLANATIONS.‬,Calendar
prompt17,prompts_with_accuracy/Qwen_Qwen2.5-14B-Instruct_prompts_prompt17_ramadhan_estimate_accessible_places_with_accuracy.json,1000,1000,0,0.00%,"‪Ramadan moves roughly 11 days earlier each Gregorian year. If Ramadan started on 2023-03-01, provide an estimate for the start of Ramadan in 2020.NO EXPLANATIONS.‬",Calendar
prompt17,prompts_with_accuracy/Qwen_Qwen2.5-14B-Instruct_prompts_prompt17_ramadhan_estimate_remote_places_with_accuracy.json,1000,1000,0,0.00%,"‪Ramadan moves roughly 11 days earlier each Gregorian year. If Ramadan started on 2023-03-01, provide an estimate for the start of Ramadan in 2020.NO EXPLANATIONS.‬",Calendar
prompt18,prompts_with_accuracy/Qwen_Qwen2.5-14B-Instruct_prompts_prompt18_birthdate_hijri_hebrew_accessible_places_with_accuracy.json,756,756,0,0.00%,‪I was born on [1950-01-01]. What is my date in the Hebrew Calendar in YYY-MM-DD format?NO EXPLANATIONS.‬,Calendar
prompt18,prompts_with_accuracy/Qwen_Qwen2.5-14B-Instruct_prompts_prompt18_birthdate_hijri_hebrew_remote_places_with_accuracy.json,756,756,0,0.00%,‪I was born on [1950-01-01]. What is my date in the Hebrew Calendar in YYY-MM-DD format?NO EXPLANATIONS.‬,Calendar
prompt19,prompts_with_accuracy/Qwen_Qwen2.5-14B-Instruct_prompts_prompt19_holiday_deadline_accessible_places_with_accuracy.json,1000,1000,0,0.00%,"‪My client requires the project to be delivered exactly on the first day of Ramadan this year. The work requires 1 business days, and I take Saturday and Sunday off. Please determine the date of that holiday, and then calculate the latest Gregorian date I must start the work.Give answer in YYYY-MM-DD format.NO EXPLANATIONS.‬",Calendar
prompt19,prompts_with_accuracy/Qwen_Qwen2.5-14B-Instruct_prompts_prompt19_holiday_deadline_remote_places_with_accuracy.json,1000,1000,0,0.00%,"‪My client requires the project to be delivered exactly on the first day of Ramadan this year. The work requires 1 business days, and I take Saturday and Sunday off. Please determine the date of that holiday, and then calculate the latest Gregorian date I must start the work.Give answer in YYYY-MM-DD format.NO EXPLANATIONS.‬",Calendar
prompt2,prompts_with_accuracy/Qwen_Qwen2.5-14B-Instruct_prompts_prompt2_gen_data_hebrew_accessible_places_with_accuracy.json,1000,1000,0,0.00%,‪Assume Today is א׳ ניסן תשס״ב‎. It is currently 10:01 in New York City. What time and date is it in Los Angeles in Gregorian Calendar? GIVE RESPONSE IN YYYY-MM-DD HH:MM:SS format.NO EXPLANATION.‬,Time
prompt2,prompts_with_accuracy/Qwen_Qwen2.5-14B-Instruct_prompts_prompt2_gen_data_hebrew_remote_places_with_accuracy.json,1000,1000,0,0.00%,‪Assume Today is א׳ ניסן תשס״ב‎. It is currently 10:01 in Puerto Williams. What time and date is it in Ushuaia in Gregorian Calendar? GIVE RESPONSE IN YYYY-MM-DD HH:MM:SS format.NO EXPLANATION.‬,Time
prompt2,prompts_with_accuracy/Qwen_Qwen2.5-14B-Instruct_prompts_prompt2_gen_data_hijri_accessible_places_with_accuracy.json,868,868,0,0.00%,Today is محرم 18 1423. It is currently 10:01 in New York City. What time and date is it in Los Angeles in Gregorian Calendar? GIVE RESPONSE IN YYYY-MM-DD HH:MI:SS format.NO EXPLANATIONS.,Time
prompt2,prompts_with_accuracy/Qwen_Qwen2.5-14B-Instruct_prompts_prompt2_gen_data_hijri_remote_places_with_accuracy.json,858,858,0,0.00%,Today is محرم 18 1423. It is currently 10:01 in Puerto Williams. What time and date is it in Ushuaia in Gregorian Calendar? GIVE RESPONSE IN YYYY-MM-DD HH:MI:SS format.NO EXPLANATIONS.,Time
prompt20,prompts_with_accuracy/Qwen_Qwen2.5-14B-Instruct_prompts_prompt20_hijri_subscription_accessible_places_with_accuracy.json,1000,1000,0,0.00%,"‪I started a subscription on [1 Muharram 1443 AH]. It has a 7-day free trial. After the trial, I am billed monthly on the same Hijri day. Please calculate the Gregorian date for the 1st payment.NO EXPLANATIONS.‬",Calendar
prompt20,prompts_with_accuracy/Qwen_Qwen2.5-14B-Instruct_prompts_prompt20_hijri_subscription_remote_places_with_accuracy.json,1000,1000,0,0.00%,"‪I started a subscription on [1 Muharram 1443 AH]. It has a 7-day free trial. After the trial, I am billed monthly on the same Hijri day. Please calculate the Gregorian date for the 1st payment.NO EXPLANATIONS.‬",Calendar
prompt21,prompts_with_accuracy/Qwen_Qwen2.5-14B-Instruct_prompts_prompt21_hebrew_subscription_accessible_places_with_accuracy.json,1000,980,20,2.00%,"‪I started a subscription on 4 Tevet 5750. It has a 7-day free trial. After the trial, I am billed monthly on the same Hebrew day. Please calculate the Gregorian date for the 1st payment.Give answer in format YYYY-MM-DD.NO EXPLANATIONS.‬",Calendar
prompt21,prompts_with_accuracy/Qwen_Qwen2.5-14B-Instruct_prompts_prompt21_hebrew_subscription_remote_places_with_accuracy.json,1000,981,19,1.90%,"‪I started a subscription on 4 Tevet 5750. It has a 7-day free trial. After the trial, I am billed monthly on the same Hebrew day. Please calculate the Gregorian date for the 1st payment.Give answer in format YYYY-MM-DD.NO EXPLANATIONS.‬",Calendar
prompt22,prompts_with_accuracy/Qwen_Qwen2.5-14B-Instruct_prompts_prompt22_shipping_businessdays_accessible_places_with_accuracy.json,1000,834,166,16.60%,"‪I am ordering a package on [2020-06-12] at [19:05]. The shipping takes 1 business days to arrive, bearing in mind that the work week follows a [Monday–Friday] schedule. Crucially, the shipping company has a strict policy that any order placed after [10:00] is not processed until the following business day. Please calculate the arrival day and provide the final answer as a Gregorian Date, ensuring that you apply the cut‑off rule before counting the days.NO EXPLANATIONS.‬",Calendar
prompt22,prompts_with_accuracy/Qwen_Qwen2.5-14B-Instruct_prompts_prompt22_shipping_businessdays_remote_places_with_accuracy.json,1000,833,167,16.70%,"‪I am ordering a package on [2020-06-12] at [19:05]. The shipping takes 1 business days to arrive, bearing in mind that the work week follows a [Monday–Friday] schedule. Crucially, the shipping company has a strict policy that any order placed after [10:00] is not processed until the following business day. Please calculate the arrival day and provide the final answer as a Gregorian Date, ensuring that you apply the cut‑off rule before counting the days.NO EXPLANATIONS.‬",Calendar
prompt24,prompts_with_accuracy/Qwen_Qwen2.5-14B-Instruct_prompts_prompt24_meeting_time_accessible_places_with_accuracy.json,1000,786,214,21.40%,"‪On 2026-04-15 I need to schedule a meeting between a colleague in New York City, USA and a colleague in Los Angeles, USA. What is a reasonable time slot where it is between 09:00 and 11:00 for both of them? GIVE RESPONSE IN YYYY-MM-DD HH:MM:SS to YYYY-MM-DD HH:MM:SS format for New York City, USA time. If there is no overlap answer 'No Overlap'.NO EXPLANATIONS.‬",Time
prompt24,prompts_with_accuracy/Qwen_Qwen2.5-14B-Instruct_prompts_prompt24_meeting_time_remote_places_with_accuracy.json,1000,185,815,81.50%,"‪On 2026-04-15 I need to schedule a meeting between a colleague in Puerto Williams, Chile and a colleague in Ushuaia, Argentina. What is a reasonable time slot where it is between 09:00 and 11:00 for both of them? GIVE RESPONSE IN YYYY-MM-DD HH:MM:SS to YYYY-MM-DD HH:MM:SS format for Puerto Williams, Chile time. If there is no overlap answer 'No Overlap'.NO EXPLANATIONS.‬",Time
prompt3,prompts_with_accuracy/Qwen_Qwen2.5-14B-Instruct_prompts_prompt3_gen_data_hebrew_accessible_places_with_accuracy.json,1000,1000,0,0.00%,"In the Hebrew calendar, today is ט״ו ניסן תשפ״ה. Event A occurs from 2:00 AM to 6:00 AM in New York City. Event B occurs from 6:00 AM to 9:00 AM in Los Angeles. During what time period do these events overlap when both are converted to New York City time? Convert the final answer in the Hebrew calendar date and New York City local time. PLEASE ONLY PROVIDE THE ANSWER. NO EXPLANATIONS.",Time
prompt3,prompts_with_accuracy/Qwen_Qwen2.5-14B-Instruct_prompts_prompt3_gen_data_hebrew_remote_places_with_accuracy.json,1000,1000,0,0.00%,"In the Hebrew calendar, today is ט״ו ניסן תשפ״ה. Event A occurs from 2:00 AM to 6:00 AM in Puerto Williams. Event B occurs from 6:00 AM to 9:00 AM in Ushuaia. During what time period do these events overlap when both are converted to Puerto Williams time? Convert the final answer in the Hebrew calendar date and Puerto Williams local time. PLEASE ONLY PROVIDE THE ANSWER. NO EXPLANATIONS.",Time
prompt4,prompts_with_accuracy/Qwen_Qwen2.5-14B-Instruct_prompts_prompt4_gen_data_dst_end_accessible_places_with_accuracy.json,1000,1000,0,0.00%,"‪On כ״א חשון תשפ״ז‎ in New York City, daylight saving time ends and clocks fall back one hour. A flight departs at this exact time. If the flight duration is 6 hours to Los Angeles, what time does it arrive in both local time and Hebrew calendar date at the destination?NO EXPLANATIONS.‬",Time
prompt4,prompts_with_accuracy/Qwen_Qwen2.5-14B-Instruct_prompts_prompt4_gen_data_dst_end_remote_places_with_accuracy.json,1000,1000,0,0.00%,"‪On כ״א חשון תשפ״ז‎ in Fort Chipewyan, AB, daylight saving time ends and clocks fall back one hour. A flight departs at this exact time. If the flight duration is 6 hours to Puerto Williams, what time does it arrive in both local time and Hebrew calendar date at the destination?NO EXPLANATIONS.‬",Time
prompt5,prompts_with_accuracy/Qwen_Qwen2.5-14B-Instruct_prompts_prompt5_chinese_lunar_time_accessible_places_with_accuracy.json,1000,952,48,4.80%,"‪Today is the Chinese lunar date 12th day of the 11th lunar month in the Year of the Snake‎. Using the current global time zone system, if it is 2:42 PM in New York City, what is the current local time in Los Angeles?NO EXPLANATIONS.‬",Time
prompt5,prompts_with_accuracy/Qwen_Qwen2.5-14B-Instruct_prompts_prompt5_chinese_lunar_time_remote_places_with_accuracy.json,1000,998,2,0.20%,"‪Today is the Chinese lunar date 12th day of the 11th lunar month in the Year of the Snake‎. Using the current global time zone system, if it is 2:42 PM in Puerto Williams, what is the current local time in Ushuaia?NO EXPLANATIONS.‬",Time
prompt6,prompts_with_accuracy/Qwen_Qwen2.5-14B-Instruct_prompts_prompt6_gen_data_accessible_places_with_accuracy.json,1000,1000,0,0.00%,"‪In the Hebrew calendar, the date is ט״ו ניסן תשפ״ה‎. Event A in New York City happens at 10:01 and lasts 4 hours. Event B in Los Angeles must start at least 1 hour after Event A ends. What is the earliest possible start time for Event B in Los Angeles local time in Hebrew Calendar?NO EXPLANATIONS.‬",Time
prompt6,prompts_with_accuracy/Qwen_Qwen2.5-14B-Instruct_prompts_prompt6_gen_data_remote_places_with_accuracy.json,1000,1000,0,0.00%,"‪In the Hebrew calendar, the date is ט״ו ניסן תשפ״ה‎. Event A in Puerto Williams happens at 10:01 and lasts 4 hours. Event B in Ushuaia must start at least 1 hour after Event A ends. What is the earliest possible start time for Event B in Ushuaia local time in Hebrew Calendar?NO EXPLANATIONS.‬",Time
prompt7,prompts_with_accuracy/Qwen_Qwen2.5-14B-Instruct_prompts_prompt7_dynamic_location_meeting_accessible_places_with_accuracy.json,1000,1000,0,0.00%,"In New York City, the date is 2568/11/12 Buddhist Era. Someone says, meet me in 2 hours at 14:00 New York City time. However, they currently are in Los Angeles where it is 10:00. Due to a misunderstanding, you think they mean 2 hours from 14:00 New York City time, but they mean 2 hours from now. When do they actually expect to meet, and when did you think the meeting was in New York City time? FORMAT THE RESPONSE AS actual: YYYY-MM-DD HH:MI, misunderstood: YYYY-MM-DD HH:MI in gregorian calendar.NO EXPLANATIONS.",Time
prompt7,prompts_with_accuracy/Qwen_Qwen2.5-14B-Instruct_prompts_prompt7_dynamic_location_meeting_remote_places_with_accuracy.json,1000,1000,0,0.00%,"In Puerto Williams, the date is 2568/11/12 Buddhist Era. Someone says, meet me in 2 hours at 14:00 Puerto Williams time. However, they currently are in Ushuaia where it is 10:00. Due to a misunderstanding, you think they mean 2 hours from 14:00 Puerto Williams time, but they mean 2 hours from now. When do they actually expect to meet, and when did you think the meeting was in Puerto Williams time? FORMAT THE RESPONSE AS actual: YYYY-MM-DD HH:MI, misunderstood: YYYY-MM-DD HH:MI in gregorian calendar.NO EXPLANATIONS.",Time
prompt9,prompts_with_accuracy/Qwen_Qwen2.5-14B-Instruct_prompts_prompt9_timezone_miscalculation_accessible_places_with_accuracy.json,1000,975,25,2.50%,"Someone says that the event starts at 14:30 New York City time, which is 4 hours after 10:00 in Los Angeles. However, their calculation is incorrect. What is the actual time in Los Angeles when the event starts? GIVE RESPONSE IN HH:MI format. NO EXPLANATIONS.",Time
prompt9,prompts_with_accuracy/Qwen_Qwen2.5-14B-Instruct_prompts_prompt9_timezone_miscalculation_remote_places_with_accuracy.json,1000,940,60,6.00%,"Someone says that the event starts at 14:30 Puerto Williams time, which is 9 hours after 10:00 in Ushuaia. However, their calculation is incorrect. What is the actual time in Ushuaia when the event starts? GIVE RESPONSE IN HH:MI format. NO EXPLANATIONS.",Time
prompt10,prompts_with_accuracy/Qwen_Qwen2.5-72B-Instruct_prompts_prompt10_lord_howe_dst_accessible_places_with_accuracy.json,1000,955,45,4.50%,"Lord Howe Island (Australia) is unique: DST shifts clocks by only 30 minutes (not 1 hour), changing between UTC+10:30 and UTC+11. On 2025-10-05, clocks spring forward. Event A ends at 15:00. Event B in Los Angeles must start exactly when A ends. If B lasts 2 hours, when does B end in Los Angeles? GIVE RESPONSE IN YYYY-MM-DD HH:MI:SS format.NO EXPLANATIONS.",Time
prompt10,prompts_with_accuracy/Qwen_Qwen2.5-72B-Instruct_prompts_prompt10_lord_howe_dst_remote_places_with_accuracy.json,1000,969,31,3.10%,"Lord Howe Island (Australia) is unique: DST shifts clocks by only 30 minutes (not 1 hour), changing between UTC+10:30 and UTC+11. On 2025-10-05, clocks spring forward. Event A ends at 15:00. Event B in Ushuaia must start exactly when A ends. If B lasts 2 hours, when does B end in Ushuaia? GIVE RESPONSE IN YYYY-MM-DD HH:MI:SS format.NO EXPLANATIONS.",Time
prompt11,prompts_with_accuracy/Qwen_Qwen2.5-72B-Instruct_prompts_prompt11_greg_events_accessible_places_with_accuracy.json,1000,599,401,40.10%,Today is 2026-01-08. Event A happens in New York City from 2:00 AM to 4:00 AM. Event B in Los Angeles starts exactly when Event A ends and lasts 2 hours. What time does Event B happen in Los Angeles time? GIVE RESPONSE IN HH:MM AM/PM - HH:MM AM/PM format. NO EXPLANATIONS.,Time
prompt11,prompts_with_accuracy/Qwen_Qwen2.5-72B-Instruct_prompts_prompt11_greg_events_remote_places_with_accuracy.json,1000,955,45,4.50%,Today is 2026-01-08. Event A happens in Puerto Williams from 2:00 AM to 4:00 AM. Event B in Ushuaia starts exactly when Event A ends and lasts 2 hours. What time does Event B happen in Ushuaia time? GIVE RESPONSE IN HH:MM AM/PM - HH:MM AM/PM format. NO EXPLANATIONS.,Time
prompt13,prompts_with_accuracy/Qwen_Qwen2.5-72B-Instruct_prompts_prompt13_marquesas_time_difference_gen_accessible_places_with_accuracy.json,1000,812,188,18.80%,"Someone says that The event starts at 2025-12-05 12:00 -0930 Marquesas Islands time, which is 1 hour after 2025-12-05 15:30 -0500 in New York City. However, their calculation is incorrect. What is the actual time difference, what time is it actually in New York City when the event starts?NO EXPLANATION.",Time
prompt13,prompts_with_accuracy/Qwen_Qwen2.5-72B-Instruct_prompts_prompt13_marquesas_time_difference_gen_remote_places_with_accuracy.json,1000,824,176,17.60%,"Someone says that The event starts at 2025-12-05 12:00 -0930 Marquesas Islands time, which is 1 hour after 2025-12-05 17:30 -0300 in Puerto Williams. However, their calculation is incorrect. What is the actual time difference, what time is it actually in Puerto Williams when the event starts?NO EXPLANATION.",Time
prompt13,prompts_with_accuracy/Qwen_Qwen2.5-72B-Instruct_prompts_prompt13_marquesas_time_difference_gen_with_accuracy.json,101,101,0,0.00%,"Someone says that The event starts at 2025-12-05 12:00 -0930 Marquesas Islands time, which is 1 hour after 2025-12-05 21:30 +0100 in Matmata. However, their calculation is incorrect. What is the actual time difference, what time is it actually in Matmata when the event starts?NO EXPLANATION.",Time
prompt15,prompts_with_accuracy/Qwen_Qwen2.5-72B-Instruct_prompts_prompt15_dst_calendar_accessible_places_with_accuracy.json,1000,732,268,26.80%,"On 2026-03-08 at 02:00, DST begins in New York City. Video conference with Los Angeles. What time does the meeting start in New York City time zone? USE GREGORIAN CALENDAR IN YYYY-MM-DD HH:MM:SS FORMAT. NO EXPLANATIONS.",Time
prompt15,prompts_with_accuracy/Qwen_Qwen2.5-72B-Instruct_prompts_prompt15_dst_calendar_remote_places_with_accuracy.json,1000,691,309,30.90%,"On 2026-03-08 at 02:00, DST begins in Fort Chipewyan, AB. Video conference with Puerto Williams. What time does the meeting start in Fort Chipewyan, AB time zone? USE GREGORIAN CALENDAR IN YYYY-MM-DD HH:MM:SS FORMAT. NO EXPLANATIONS.",Time
prompt16,prompts_with_accuracy/Qwen_Qwen2.5-72B-Instruct_prompts_prompt16_hijri_hebrew_dates_accessible_places_with_accuracy.json,1000,1000,0,0.00%,‪Today is 2024-08-16.‎ What is the current date in the Hijri calendar?NO EXPLANATIONS.‬,Calendar
prompt16,prompts_with_accuracy/Qwen_Qwen2.5-72B-Instruct_prompts_prompt16_hijri_hebrew_dates_remote_places_with_accuracy.json,1000,1000,0,0.00%,‪Today is 2024-08-16.‎ What is the current date in the Hijri calendar?NO EXPLANATIONS.‬,Calendar
prompt17,prompts_with_accuracy/Qwen_Qwen2.5-72B-Instruct_prompts_prompt17_ramadhan_estimate_accessible_places_with_accuracy.json,1000,1000,0,0.00%,"‪Ramadan moves roughly 11 days earlier each Gregorian year. If Ramadan started on 2023-03-01, provide an estimate for the start of Ramadan in 2020.NO EXPLANATIONS.‬",Calendar
prompt17,prompts_with_accuracy/Qwen_Qwen2.5-72B-Instruct_prompts_prompt17_ramadhan_estimate_remote_places_with_accuracy.json,1000,1000,0,0.00%,"‪Ramadan moves roughly 11 days earlier each Gregorian year. If Ramadan started on 2023-03-01, provide an estimate for the start of Ramadan in 2020.NO EXPLANATIONS.‬",Calendar
prompt18,prompts_with_accuracy/Qwen_Qwen2.5-72B-Instruct_prompts_prompt18_birthdate_hijri_hebrew_accessible_places_with_accuracy.json,756,754,2,0.26%,‪I was born on [1950-01-01]. What is my date in the Hebrew Calendar in YYY-MM-DD format?NO EXPLANATIONS.‬,Calendar
prompt18,prompts_with_accuracy/Qwen_Qwen2.5-72B-Instruct_prompts_prompt18_birthdate_hijri_hebrew_remote_places_with_accuracy.json,756,754,2,0.26%,‪I was born on [1950-01-01]. What is my date in the Hebrew Calendar in YYY-MM-DD format?NO EXPLANATIONS.‬,Calendar
prompt19,prompts_with_accuracy/Qwen_Qwen2.5-72B-Instruct_prompts_prompt19_holiday_deadline_accessible_places_with_accuracy.json,1000,1000,0,0.00%,"‪My client requires the project to be delivered exactly on the first day of Ramadan this year. The work requires 1 business days, and I take Saturday and Sunday off. Please determine the date of that holiday, and then calculate the latest Gregorian date I must start the work.Give answer in YYYY-MM-DD format.NO EXPLANATIONS.‬",Calendar
prompt19,prompts_with_accuracy/Qwen_Qwen2.5-72B-Instruct_prompts_prompt19_holiday_deadline_remote_places_with_accuracy.json,1000,1000,0,0.00%,"‪My client requires the project to be delivered exactly on the first day of Ramadan this year. The work requires 1 business days, and I take Saturday and Sunday off. Please determine the date of that holiday, and then calculate the latest Gregorian date I must start the work.Give answer in YYYY-MM-DD format.NO EXPLANATIONS.‬",Calendar
prompt2,prompts_with_accuracy/Qwen_Qwen2.5-72B-Instruct_prompts_prompt2_gen_data_hebrew_accessible_places_with_accuracy.json,1000,989,11,1.10%,‪Assume Today is א׳ ניסן תשס״ב‎. It is currently 10:01 in New York City. What time and date is it in Los Angeles in Gregorian Calendar? GIVE RESPONSE IN YYYY-MM-DD HH:MM:SS format.NO EXPLANATION.‬,Time
